PriceDate,DLPH,AA,SYK,SSYS,CFMS,HPQ,ONVO,MGA,SPR,EIGI,ANSS,XONE,OA,TSLA,HXL,SGYP,CRS,SHLM,AXS,AJRD,ZBH,LMT,ADBE,VGR,AMAT,UTHR,ADSK,DDD
2017-04-18,1214475.0,5018553.0,792759.0,3138814.0,141163.0,10177080.0,1916039.0,1722120.0,557271.0,948816.0,234974.0,137380.0,330640.0,3033769.0,517122.0,5301820.0,195311.0,168466.0,417383.0,489009.0,953037.0,762855.0,1499914.0,502793.55,6041462.0,365643.0,1321886.0,3011921.0
2017-04-19,1440644.0,2464229.0,1019085.0,1340897.0,194762.0,12199837.0,992683.0,1597557.0,1169921.0,619273.0,271026.0,78873.0,203656.0,3890386.0,555551.0,4658511.0,249122.0,124185.0,290836.0,948795.0,797483.0,816625.0,2006922.0,885977.4,13393374.0,511422.0,2375609.0,2032470.0
2017-04-20,2289422.0,5429541.0,972801.0,1228592.0,264159.0,6785494.0,711265.0,1751585.0,1348851.0,397830.0,175436.0,170080.0,216988.0,6138969.0,1950665.0,3445293.0,293767.0,290107.0,315529.0,421837.0,833455.0,813808.0,2004047.0,523146.75,9402361.0,663914.0,1594459.0,1811341.0
2017-04-21,1532163.0,5041860.0,943088.0,718339.0,229375.0,9952925.0,707250.0,1066145.0,752086.0,355897.0,210883.0,92967.0,161078.0,4489925.0,737994.0,3899746.0,203473.0,175470.0,233135.0,452016.0,814241.0,955483.0,1903996.0,568859.55,8750211.0,828399.0,2110623.0,1116386.0
2017-04-24,2619181.0,7808968.0,1300338.0,1071243.0,198875.0,7925100.0,689103.0,1050222.0,613073.0,368212.0,225543.0,129592.0,172325.0,5076632.0,806310.0,2886885.0,180658.0,205005.0,298718.0,615372.0,903206.0,1096937.0,1845335.0,758860.2,6925333.0,801657.0,2439751.0,1277698.0
2017-04-25,2044658.0,11182642.0,1479560.0,694627.0,308808.0,10395389.0,608139.0,1402831.0,620101.0,384652.0,265129.0,243564.0,173125.0,6729011.0,902033.0,5474631.0,566934.0,264270.0,384530.0,571453.0,1075515.0,2961290.0,2501712.0,596390.55,7232773.0,661360.0,1760749.0,1599901.0
2017-04-26,2177286.0,7369436.0,2295376.0,1013590.0,390357.0,7923695.0,720153.0,2134803.0,667524.0,613286.0,306652.0,208212.0,193128.0,4546932.0,486894.0,3614314.0,618098.0,325119.0,429619.0,389346.0,1744986.0,1475634.0,1634226.0,841141.35,5494794.0,1377643.0,1615680.0,2284026.0
2017-04-27,1718419.0,14770671.0,995341.0,733104.0,136764.0,9193686.0,573423.0,1278271.0,686005.0,364552.0,211815.0,191563.0,196046.0,3456298.0,801266.0,3546671.0,578539.0,132439.0,734618.0,454123.0,5906553.0,953765.0,1657995.0,606254.25,8297817.0,950442.0,1168152.0,1504400.0
2017-04-28,1611442.0,5239658.0,1533394.0,536776.0,207805.0,7956612.0,742695.0,1427441.0,476819.0,437928.0,268892.0,99628.0,299377.0,4467298.0,719967.0,2888231.0,486012.0,183969.0,546290.0,277696.0,2363715.0,1003849.0,1749243.0,636462.75,9207884.0,1090848.0,1627033.0,1178076.0
2017-05-01,1345346.0,4984140.0,852066.0,604088.0,219997.0,7958614.0,1769476.0,1308511.0,962954.0,769421.0,348165.0,53974.0,372757.0,8814161.0,845029.0,3015303.0,247073.0,164688.0,276827.0,207890.0,2195741.0,841671.0,1809678.0,552962.55,7426241.0,584076.0,1844510.0,1494338.0
